fish_id,group,dpf,video_id,dlc_model,dlc_keypoints,dlc_pcutoff,dlc_mean_keypoint_likelihood,dlc_pct_frames_below_pcutoff,dlc_tracking_qc_pass,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_rest_fraction,dlc_burst_rate_per_min,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_tail_angle_change_deg_s,dlc_max_tail_angle_change_deg_s,dlc_whirlpool_rate_per_min,dlc_behavior_abnormality_index,manual_pts_stage_TRUTH,stunned_phenotype_TRUTH,record_status,template_seed
TBI0211,tbi_high,6,VID_TBI0211_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9693,0.8271,True,1.5896,2.8329,0.2637,5.0141,12.9186,18.2149,33.8167,70.753,0.0,0.1009,0,False,placeholder_pending_replacement,42
TBI0212,tbi_high,4,VID_TBI0212_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9768,0.0,True,3.257,6.8246,0.2395,9.9136,24.9625,47.9777,71.2492,130.1871,0.379,1.2631,2,False,placeholder_pending_replacement,42
TBI0212,tbi_high,5,VID_TBI0212_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9312,1.1424,True,2.8251,7.3479,0.0639,11.8513,29.9863,49.6557,66.4606,98.6271,0.6209,1.6258,1,False,placeholder_pending_replacement,42
TBI0213,tbi_high,4,VID_TBI0213_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,5.6729,True,0.196,0.3884,0.8203,1.784,38.8663,62.642,38.1252,81.235,1.1498,1.8945,2,True,placeholder_pending_replacement,42
TBI0213,tbi_high,5,VID_TBI0213_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9789,5.5546,True,3.8491,8.6912,0.1119,16.7968,48.668,65.1621,121.88,248.8459,1.4305,2.9678,3,False,placeholder_pending_replacement,42
TBI0213,tbi_high,6,VID_TBI0213_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9484,1.0039,True,3.6367,6.7343,0.1237,5.3671,25.8468,51.3989,64.9947,91.9326,0.2451,1.1604,1,False,placeholder_pending_replacement,42
TBI0214,tbi_high,4,VID_TBI0214_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9894,2.6131,True,3.2833,9.1441,0.1317,10.0907,25.0736,48.3045,79.9958,160.3167,0.4302,1.4777,1,False,placeholder_pending_replacement,42
TBI0214,tbi_high,5,VID_TBI0214_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9909,4.4543,True,0.4302,1.1422,0.8436,3.7952,36.5644,64.952,41.4581,95.0796,0.9207,1.6668,2,True,placeholder_pending_replacement,42
TBI0214,tbi_high,6,VID_TBI0214_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.0206,True,0.713,1.9784,0.7783,1.7276,34.1674,56.3662,40.6079,75.9624,1.2389,1.7061,2,True,placeholder_pending_replacement,42
TBI0215,tbi_high,4,VID_TBI0215_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9501,3.9342,True,1.694,2.9484,0.226,2.9177,15.1265,19.8913,46.0019,86.3365,0.3716,0.3685,0,False,placeholder_pending_replacement,42
TBI0215,tbi_high,5,VID_TBI0215_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9497,4.7068,True,2.863,4.6595,0.164,8.4703,26.6509,42.2089,82.0331,154.8383,0.1306,1.2003,0,False,placeholder_pending_replacement,42
TBI0216,tbi_high,4,VID_TBI0216_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9861,4.63,True,3.0434,7.3564,0.0709,9.4958,30.1482,41.0463,67.6635,144.7298,0.6489,1.5512,1,False,placeholder_pending_replacement,42
TBI0216,tbi_high,5,VID_TBI0216_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9477,3.0147,True,4.2471,11.5836,0.0164,17.8835,48.1242,91.4543,120.8354,249.609,1.6131,3.2704,3,False,placeholder_pending_replacement,42
TBI0216,tbi_high,6,VID_TBI0216_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.935,9.2412,True,0.5448,1.4558,0.7444,2.7874,38.9431,74.5683,50.6286,99.4866,1.4091,1.8378,2,True,placeholder_pending_replacement,42
TBI0217,tbi_high,4,VID_TBI0217_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9943,3.9227,True,3.074,8.3485,0.0332,10.0113,29.4651,54.1329,64.1219,120.8646,0.3949,1.5139,1,False,placeholder_pending_replacement,42
TBI0217,tbi_high,5,VID_TBI0217_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.8508,True,3.1777,5.224,0.1963,8.5893,29.8288,56.7413,72.5282,151.2931,0.3362,1.2989,1,False,placeholder_pending_replacement,42
TBI0217,tbi_high,6,VID_TBI0217_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9843,5.7177,True,2.8709,6.1714,0.0893,8.2326,27.6971,37.4156,71.2226,106.3218,0.3164,1.2926,2,False,placeholder_pending_replacement,42
TBI0218,tbi_high,4,VID_TBI0218_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9438,6.2936,True,2.8783,7.4917,0.1239,8.6649,30.4002,44.3557,64.9696,142.3405,0.4059,1.3147,1,False,placeholder_pending_replacement,42
TBI0218,tbi_high,5,VID_TBI0218_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9704,4.1214,True,0.4825,1.2194,0.786,2.494,34.6814,49.6795,48.3612,98.5122,1.0121,1.6998,3,True,placeholder_pending_replacement,42
TBI0219,tbi_high,4,VID_TBI0219_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9371,2.4743,True,3.896,9.9936,0.1223,17.0182,42.7683,56.5354,112.8074,163.7159,1.9187,2.9878,3,False,placeholder_pending_replacement,42
TBI0219,tbi_high,5,VID_TBI0219_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9372,4.8208,True,0.1597,0.2629,0.7608,2.9186,34.9369,69.8545,38.1167,63.6683,0.9069,1.6216,2,True,placeholder_pending_replacement,42
TBI0219,tbi_high,6,VID_TBI0219_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9799,5.9736,True,0.6219,1.4693,0.7593,3.829,37.8253,68.1141,52.5431,112.4297,1.1784,1.6975,3,True,placeholder_pending_replacement,42
TBI0220,tbi_high,4,VID_TBI0220_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9664,0.8827,True,4.249,7.5756,0.0464,13.704,44.1244,68.0663,120.7447,181.3381,1.675,2.9563,3,False,placeholder_pending_replacement,42
TBI0220,tbi_high,5,VID_TBI0220_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9374,0.8079,True,4.1514,6.9765,0.1277,16.5705,46.8403,76.4791,120.1539,214.0543,1.8453,3.0969,2,False,placeholder_pending_replacement,42
TBI0220,tbi_high,6,VID_TBI0220_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7259,20.9319,False,3.3606,6.4188,0.1462,9.8844,23.9193,44.9572,67.4241,149.8569,0.0,1.2277,1,False,placeholder_pending_replacement,42
TBI0221,tbi_high,4,VID_TBI0221_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9657,3.9007,True,3.64,6.7426,0.0714,6.992,27.754,53.6191,69.9356,123.9486,0.5256,1.4683,1,False,placeholder_pending_replacement,42
TBI0221,tbi_high,5,VID_TBI0221_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9791,1.214,True,0.2873,0.7518,0.8234,1.6656,35.8967,64.2698,40.5521,67.5794,1.222,1.8748,2,True,placeholder_pending_replacement,42
TBI0221,tbi_high,6,VID_TBI0221_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9765,8.1326,True,0.3933,0.8119,0.6859,3.3233,33.1639,65.5697,55.2458,108.7088,1.3336,1.6759,2,True,placeholder_pending_replacement,42
TBI0222,tbi_high,4,VID_TBI0222_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9323,1.6863,True,3.0198,6.1223,0.1647,10.8067,28.0705,53.1935,81.705,161.0717,0.3157,1.4453,2,False,placeholder_pending_replacement,42
TBI0222,tbi_high,5,VID_TBI0222_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9589,0.1653,True,4.9115,12.1793,0.0,13.4178,42.934,84.4394,129.94,256.408,1.7325,3.1877,2,False,placeholder_pending_replacement,42
TBI0222,tbi_high,6,VID_TBI0222_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9353,0.3914,True,2.5098,7.001,0.156,9.4768,29.9288,51.8713,66.333,105.3382,0.5371,1.2888,1,False,placeholder_pending_replacement,42
TBI0223,tbi_high,4,VID_TBI0223_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9856,0.6161,True,3.5816,10.0138,0.0583,15.9578,43.81,78.0085,128.0424,192.842,1.9455,3.0566,2,False,placeholder_pending_replacement,42
TBI0223,tbi_high,5,VID_TBI0223_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9729,1.8238,True,4.429,10.7472,0.1063,13.9768,46.7379,68.0008,134.4391,297.2701,1.9655,3.1595,1,False,placeholder_pending_replacement,42
TBI0223,tbi_high,6,VID_TBI0223_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9879,0.0,True,4.3389,9.6912,0.0823,13.598,45.1648,85.4967,122.4085,245.2728,1.8602,3.0153,3,False,placeholder_pending_replacement,42
TBI0224,tbi_high,4,VID_TBI0224_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9545,1.131,True,3.0288,5.4885,0.2167,10.3067,26.8185,44.3142,89.4569,185.6565,0.1746,1.3358,1,False,placeholder_pending_replacement,42
TBI0225,tbi_high,4,VID_TBI0225_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,4.7197,True,1.3709,2.1997,0.2185,5.7758,16.6469,21.8834,29.7206,53.6966,0.0763,0.2804,0,False,placeholder_pending_replacement,42
TBI0225,tbi_high,5,VID_TBI0225_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.9656,True,1.4457,3.1571,0.2112,3.5,16.1226,21.1416,38.0218,59.226,0.0623,0.2116,0,False,placeholder_pending_replacement,42
TBI0225,tbi_high,6,VID_TBI0225_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9479,0.7765,True,1.456,3.8245,0.1995,2.3945,14.6899,22.5367,39.2462,88.8841,0.0215,0.2545,0,False,placeholder_pending_replacement,42
TBI0226,tbi_high,4,VID_TBI0226_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9918,0.0,True,1.6167,4.2579,0.22,3.1021,19.3458,36.6004,30.9423,63.5721,0.0,0.2187,0,False,placeholder_pending_replacement,42
TBI0227,tbi_high,4,VID_TBI0227_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.0,True,3.0864,7.3859,0.1209,9.9083,29.9843,51.214,61.9539,116.1998,0.5715,1.4611,1,False,placeholder_pending_replacement,42
TBI0227,tbi_high,5,VID_TBI0227_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9349,6.0652,True,0.7249,1.1942,0.8193,1.802,34.563,63.6682,40.6563,71.0555,1.264,1.7635,3,True,placeholder_pending_replacement,42
TBI0227,tbi_high,6,VID_TBI0227_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9436,0.6835,True,4.5332,7.5949,0.0897,16.6785,42.1226,67.2629,114.8367,210.5957,1.7397,3.0822,2,False,placeholder_pending_replacement,42
TBI0228,tbi_high,4,VID_TBI0228_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9529,0.8317,True,2.9308,6.9171,0.1303,7.8233,26.5371,40.7039,66.047,142.0137,0.2352,1.1564,1,False,placeholder_pending_replacement,42
TBI0228,tbi_high,5,VID_TBI0228_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7745,13.4918,False,3.8752,10.5521,0.0923,15.5556,47.3712,75.4623,115.3704,253.8319,1.4067,2.8593,2,False,placeholder_pending_replacement,42
TBI0228,tbi_high,6,VID_TBI0228_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9489,2.5846,True,0.6295,1.6794,0.7796,3.8092,36.0862,53.1068,40.6363,88.3253,1.2168,1.6341,3,True,placeholder_pending_replacement,42
TBI0229,tbi_high,4,VID_TBI0229_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9453,6.0739,True,0.0862,0.1682,0.7423,1.4406,38.3606,73.6232,44.2464,93.0515,1.2356,1.9001,3,True,placeholder_pending_replacement,42
TBI0229,tbi_high,5,VID_TBI0229_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9173,4.0293,True,1.2297,2.8288,0.8282,2.6706,37.7267,67.7476,55.7163,111.9014,0.9947,1.6733,3,True,placeholder_pending_replacement,42
TBI0229,tbi_high,6,VID_TBI0229_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.964,0.0,True,4.9554,10.1734,0.1739,14.8567,45.5596,59.9492,118.0416,258.7833,1.6942,3.0299,3,False,placeholder_pending_replacement,42
TBI0230,tbi_high,4,VID_TBI0230_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9547,2.0626,True,3.6066,8.9909,0.1741,10.8632,29.961,58.9529,74.9348,149.0193,0.7509,1.6958,2,False,placeholder_pending_replacement,42
TBI0230,tbi_high,5,VID_TBI0230_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9331,2.5401,True,2.9798,5.3405,0.1767,9.9506,27.6162,45.353,62.8871,135.6278,0.179,1.2101,1,False,placeholder_pending_replacement,42
TBI0230,tbi_high,6,VID_TBI0230_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.964,5.5051,True,3.3655,5.4979,0.0746,7.9084,27.3289,36.5688,82.437,142.9482,0.5292,1.5268,1,False,placeholder_pending_replacement,42
TBI0231,tbi_high,4,VID_TBI0231_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9318,0.0,True,2.7672,5.6184,0.1365,7.3944,25.8441,34.0877,73.5449,123.0346,0.2712,1.1362,2,False,placeholder_pending_replacement,42
TBI0231,tbi_high,5,VID_TBI0231_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9508,2.3524,True,0.3204,0.5129,0.9115,2.6378,33.7511,65.1619,34.6364,64.0053,1.5284,1.9499,3,True,placeholder_pending_replacement,42
TBI0231,tbi_high,6,VID_TBI0231_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9242,4.3479,True,4.5362,9.1061,0.1496,13.4661,40.3478,67.561,122.9366,207.733,1.8163,2.8772,3,False,placeholder_pending_replacement,42
TBI0232,tbi_high,4,VID_TBI0232_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,4.2754,True,0.7231,1.4395,0.2329,3.8452,13.6082,22.0221,52.0425,84.2287,0.0,0.3508,0,False,placeholder_pending_replacement,42
TBI0232,tbi_high,5,VID_TBI0232_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.3715,True,2.6951,7.3357,0.1256,7.2486,27.5581,48.7711,77.1794,172.5876,0.5087,1.2554,1,False,placeholder_pending_replacement,42
TBI0232,tbi_high,6,VID_TBI0232_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9804,3.7349,True,4.9415,13.7508,0.0592,15.2427,39.0169,63.7641,111.1762,235.5003,1.8236,3.0782,2,False,placeholder_pending_replacement,42
TBI0233,tbi_high,4,VID_TBI0233_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9038,2.0838,True,1.0385,2.792,0.8248,2.801,37.172,51.4492,38.0765,87.0255,0.8693,1.5458,2,True,placeholder_pending_replacement,42
TBI0233,tbi_high,5,VID_TBI0233_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9462,3.9752,True,3.9326,9.8679,0.0168,14.6236,44.5411,60.4181,120.918,207.9667,1.4664,2.9151,3,False,placeholder_pending_replacement,42
TBI0233,tbi_high,6,VID_TBI0233_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9931,3.1394,True,4.0534,10.4761,0.1159,14.9564,44.3759,69.0015,100.142,223.8164,1.9016,2.8594,3,False,placeholder_pending_replacement,42
TBI0234,tbi_high,4,VID_TBI0234_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9652,3.8146,True,1.6956,2.9985,0.2451,3.9241,12.9559,17.423,35.9038,60.5887,0.0296,0.1147,0,False,placeholder_pending_replacement,42
TBI0234,tbi_high,5,VID_TBI0234_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9142,4.0521,True,3.315,6.275,0.1099,9.1138,27.1193,36.0835,82.4202,178.8864,0.686,1.5898,1,False,placeholder_pending_replacement,42
TBI0234,tbi_high,6,VID_TBI0234_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9767,2.074,True,2.8188,4.5273,0.0456,9.5625,27.4788,46.7855,66.2905,115.388,0.1958,1.3345,1,False,placeholder_pending_replacement,42
TBI0235,tbi_high,4,VID_TBI0235_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9543,0.0,True,1.5454,2.9721,0.2975,3.7088,13.7044,26.4643,28.3092,41.9127,0.1878,0.1394,0,False,placeholder_pending_replacement,42
TBI0235,tbi_high,5,VID_TBI0235_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9925,3.6363,True,1.4494,3.6135,0.3386,4.0108,21.2617,40.513,36.8214,68.2069,0.0,0.253,1,False,placeholder_pending_replacement,42
TBI0235,tbi_high,6,VID_TBI0235_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9895,3.4007,True,1.6465,3.7287,0.268,1.4039,18.9878,34.7119,29.0574,56.3503,0.0,0.2673,1,False,placeholder_pending_replacement,42
TBI0236,tbi_high,4,VID_TBI0236_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9572,0.22,True,3.2492,5.7975,0.0884,8.7493,29.3997,42.2358,72.0897,135.4203,0.4579,1.4819,1,False,placeholder_pending_replacement,42
TBI0236,tbi_high,5,VID_TBI0236_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9379,3.3923,True,2.9876,5.1912,0.1552,9.1777,27.8595,51.0053,60.7548,112.6189,0.0831,1.1537,1,False,placeholder_pending_replacement,42
TBI0236,tbi_high,6,VID_TBI0236_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9584,1.4561,True,2.8547,5.7485,0.1927,9.8916,31.174,54.1445,68.4684,130.1032,0.2668,1.2834,1,False,placeholder_pending_replacement,42
TBI0237,tbi_high,4,VID_TBI0237_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9493,1.8083,True,1.5663,4.0098,0.2574,3.2385,16.7347,22.8067,10.1318,14.939,0.2722,0.3272,0,False,placeholder_pending_replacement,42
TBI0237,tbi_high,5,VID_TBI0237_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9644,1.921,True,1.5932,4.1379,0.3074,6.1207,13.1409,18.6102,38.6438,84.9643,0.1336,0.2698,0,False,placeholder_pending_replacement,42
TBI0237,tbi_high,6,VID_TBI0237_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.9203,True,1.8503,4.3147,0.2659,3.2566,17.4817,30.4753,23.7452,35.5997,0.0,0.2159,0,False,placeholder_pending_replacement,42
TBI0238,tbi_high,4,VID_TBI0238_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9719,3.7342,True,2.8081,4.9228,0.1192,8.5748,30.337,44.168,77.7842,131.7575,0.2615,1.3278,1,False,placeholder_pending_replacement,42
TBI0238,tbi_high,5,VID_TBI0238_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9064,1.4012,True,3.3999,7.499,0.124,7.537,30.0281,46.9078,83.479,124.1838,0.5562,1.5147,1,False,placeholder_pending_replacement,42
TBI0238,tbi_high,6,VID_TBI0238_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9546,2.9016,True,3.3698,5.4182,0.1781,8.4203,28.089,37.6287,68.2103,134.3316,0.4373,1.3302,1,False,placeholder_pending_replacement,42
TBI0239,tbi_high,4,VID_TBI0239_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9732,0.8806,True,1.8915,4.8225,0.3361,1.7223,13.5467,23.3628,26.8417,56.4997,0.107,0.3503,0,False,placeholder_pending_replacement,42
TBI0239,tbi_high,5,VID_TBI0239_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,7.7851,True,1.7795,4.1726,0.2987,5.0958,12.5709,16.6692,35.2712,50.25,0.1381,0.2321,0,False,placeholder_pending_replacement,42
TBI0239,tbi_high,6,VID_TBI0239_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.9182,True,3.155,6.4648,0.1205,10.1792,29.1441,43.0918,82.2706,175.0412,0.2755,1.4991,1,False,placeholder_pending_replacement,42
TBI0240,tbi_high,4,VID_TBI0240_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9936,1.8298,True,4.1841,8.736,0.0293,15.7658,44.7177,87.9727,114.5501,262.2288,1.7559,3.0776,3,False,placeholder_pending_replacement,42
TBI0240,tbi_high,5,VID_TBI0240_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.1107,True,0.4848,1.23,0.6959,1.0722,35.7761,59.4249,38.1454,57.8942,1.0973,1.6568,3,True,placeholder_pending_replacement,42
TBI0240,tbi_high,6,VID_TBI0240_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9151,4.3255,True,3.1891,7.9624,0.0168,7.2434,30.6608,42.5961,72.2877,166.2605,0.2898,1.4371,1,False,placeholder_pending_replacement,42
